Name, Textures 
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Alchemy_BoxProp_01_dn.uasset, *[Normal] : T_Alchemy_BoxProp_01_no 	*[Albedo] : T_Alchemy_BoxProp_01_dn 	*[Mask] : T_Alchemy_BoxProp_01_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Alchemy_BoxProp_01_dn_Metal_Simple.uasset, *[Albedo] : T_Alchemy_BoxProp_01_dn_1 	*[Mask] : T_Alchemy_BoxProp_01_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_ArbaJungle_Object_TrexAltar05_SM_YSHDiffuseMap_D.uasset, *[Mask] : T_ArbaJungle_Object_TrexAltar05_SM_YSHDiffuseMap_ME 	*[Normal] : T_ArbaJungle_Object_TrexAltar05_SM_YSHDiffuseMap_N 	*[Albedo] : T_ArbaJungle_Object_TrexAltar05_SM_YSHDiffuseMap_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Arch_Columnwall_01.uasset, *[Albedo] : T_Arch_Columnwall_01_dn 	*[GI Texture] : T_Arch_Columnwall_01_gi 	*[Normal] : T_Arch_Columnwall_01_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Arch_Columnwall_01_1.uasset, *[Albedo] : T_Brick02_dn 	*[GI Texture] : T_Arch_Columnwall_01_gi 	*[Normal] : T_Brick02_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Arch_Columnwall_01_2.uasset, *[Albedo] : T_CastleWall_01_dn 	*[GI Texture] : T_Arch_Columnwall_01_gi 	*[Normal] : T_CastleWall_01_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Arch_Columnwall_01_CY.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Arch_Columnwall_01_CY_N 	*[Albedo] : T_Arch_Columnwall_01_CY_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Boat_01_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Boat_01_no 	*[Albedo] : T_Boat_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_BookShelf_01.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_BookShelf_01_no 	*[Albedo] : T_BookShelf_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_BookShelf_01_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_BookShelf_01_no 	*[Albedo] : T_BookShelf_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_CampFire01_YN_dn.uasset, *[Mask] : T_Common07_CY_me 	*[Normal] : T_CampFire01_YN_no 	*[Albedo] : T_CampFire01_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common01_CY1_dn.uasset, *[Albedo] : T_Common01_CY1_dn 	*[GI Texture] : T_Common01_CY_li 	*[Normal] : T_Common01_CY1_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common01_CY1_dn1.uasset, *[Albedo] : T_Common01_CY1_dn 	*[GI Texture] : T_Common01_CY_li 	*[Normal] : T_Common01_CY1_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common01_CY_dn.uasset, *[Albedo] : T_Common01_CY1_dn 	*[GI Texture] : T_Common01_CY1_li 	*[Normal] : T_Common01_CY1_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common01_CY_dn1.uasset, *[Albedo] : T_Common01_CY1_dn 	*[GI Texture] : T_Common01_CY1_li 	*[Normal] : T_Common01_CY1_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common02_CY_D.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Common02_CY_N 	*[Albedo] : T_Common02_CY_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common02_LHS_D.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Common02_LHS_N 	*[Albedo] : T_Common02_LHS_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common02_LHS_D1.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Common02_LHS_N 	*[Albedo] : T_Common02_LHS_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common03_CY1_dn.uasset, *[Albedo] : T_Common03_CY1_dn 	*[GI Texture] : T_Common03_CY1_li 	*[Normal] : T_Common03_CY1_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common03_CY_dn.uasset, *[Albedo] : T_Common03_CY_dn 	*[GI Texture] : T_Common03_CY_li 	*[Normal] : T_Common03_CY_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common03_LHS_D.uasset, *[Albedo] : T_Common03_LHS_dn 	*[GI Texture] : T_Common03_LHS_li 	*[Normal] : T_Common03_LHS_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common03_LHS_Trans.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Common03_LHS_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common04_CY_A1_D.uasset, *[Albedo] : T_Common04_CY_A1_dn 	*[GI Texture] : T_Common04_CY_A_li 	*[Normal] : T_Common04_CY_A1_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common04_CY_A_D.uasset, *[Albedo] : T_Common04_CY_A_dn 	*[GI Texture] : T_Common04_CY_A_li 	*[Normal] : T_Common04_CY_A_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common04_CY_A_D1.uasset, *[Albedo] : T_Common04_CY_A_dn 	*[GI Texture] : T_Common04_CY_A_li 	*[Normal] : T_Common04_CY_A_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common04_CY_A_D2.uasset, *[Mask] : T_Common04_CY_A_me 	*[Normal] : T_Common04_CY_A_no 	*[Albedo] : T_Common04_CY_A_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common04_CY_B_a_D.uasset, *[Mask] : T_Common04_CY_B_a_me 	*[Normal] : T_Common04_CY_B_a_no 	*[Albedo] : T_Common04_CY_B_a_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common04_CY_B_b_D.uasset, *[Normal] : T_Common04_CY_B_b_no 	*[Albedo] : T_Common04_CY_B_b_dn 	*[Mask] : T_Common04_CY_B_b_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common05_LHS_D.uasset, *[Normal] : T_Common05_LHS_no 	*[Albedo] : T_Common05_LHS_dn 	*[Mask] : T_Common05_LHS_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common07_CY1_dn.uasset, *[Mask] : T_Common07_CY1_me 	*[Normal] : T_Common07_CY1_no 	*[Albedo] : T_Common07_CY1_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common07_CY1_dn1.uasset, *[Mask] : T_Common07_CY1_me 	*[Normal] : T_Common07_CY1_no 	*[Albedo] : T_Common07_CY1_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common07_CY_dn.uasset, *[Mask] : T_Common07_CY_me 	*[Normal] : T_Common07_CY_no 	*[Albedo] : T_Common07_CY_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common07_CY_dn1.uasset, *[Mask] : T_Common07_CY_me 	*[Normal] : T_Common07_CY_no 	*[Albedo] : T_Common07_CY_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common07_CY_dn2.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Common07_CY_dn 	*[Mask] : T_Common07_CY_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common07_LHS_1.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Common07_LHS_1_no 	*[Albedo] : T_Common07_LHS_1_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common07_LHS_dn.uasset, *[Normal] : T_Common07_LHS_no 	*[Albedo] : T_Common07_LHS_dn 	*[Mask] : T_Common07_LHS_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common07_LHS_regi.uasset, *[Normal] : T_Common07_LHS_no 	*[Albedo] : T_Common07_LHS_dn 	*[Mask] : T_Common07_LHS_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common13_CY1_D.uasset, *[Albedo] : T_Common13_CY1_dn 	*[GI Texture] : T_Common13_CY_li 	*[Normal] : T_Common13_CY1_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common13_CY_D.uasset, *[Albedo] : T_Common13_CY_dn 	*[GI Texture] : T_Common13_CY_li 	*[Normal] : T_Common13_CY_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common14_01_CY_D.uasset, *[Albedo] : T_Pf_Artifact06_KJH_D 	*[GI Texture] : T_r_Common14_01_CY_li 	*[Normal] : T_Pf_Artifact06_KJH_N 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common14_01_CY_D1.uasset, *[Albedo] : T_Common15_CY_dn 	*[GI Texture] : T_r_Common14_01_CY_li 	*[Normal] : T_Common15_CY_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common14_01_CY_D2.uasset, *[Albedo] : T_Pf_Artifact06_KJH_D 	*[GI Texture] : T_r_Common14_01_CY_li 	*[Normal] : T_Pf_Artifact06_KJH_N 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common14_01_CY_D3.uasset, *[Albedo] : T_Common15_CY_dn 	*[GI Texture] : T_r_Common14_01_CY_li 	*[Normal] : T_Common15_CY_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common15_CY1_dn.uasset, *[Albedo] : T_Common15_CY1_dn 	*[GI Texture] : T_Common15_CY_li 	*[Normal] : T_Common15_CY1_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common15_CY1_dn1.uasset, *[Albedo] : T_Common15_CY1_dn 	*[GI Texture] : T_Common15_CY_li 	*[Normal] : T_Common15_CY1_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common15_CY_dn.uasset, *[Albedo] : T_Common15_CY_dn 	*[GI Texture] : T_Common15_CY_li 	*[Normal] : T_Common15_CY_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common15_CY_dn1.uasset, *[Albedo] : T_Common15_CY_dn 	*[GI Texture] : T_Common15_CY_li 	*[Normal] : T_Common15_CY_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common17_CY_dn.uasset, *[Albedo] : T_Common15_CY_dn 	*[GI Texture] : T_Common17_CY_li 	*[Normal] : T_Common15_CY_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common17_CY_dn1.uasset, *[Albedo] : T_Common15_CY_dn 	*[GI Texture] : T_Common17_CY_li 	*[Normal] : T_Common15_CY_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common17_CY_dn2.uasset, *[Albedo] : T_Brick02_dn 	*[GI Texture] : T_Common17_CY_li 	*[Normal] : T_Brick02_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common17_CY_dn3.uasset, *[Albedo] : T_Brick02_dn 	*[GI Texture] : T_Common17_CY_li 	*[Normal] : T_Brick02_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common19_CY_D.uasset, *[Normal] : T_Common19_CY_no 	*[Albedo] : T_Common19_CY_dn 	*[Mask] : T_Common19_CY_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common21_CY_dn.uasset, *[Mask] : T_Common21_CY_me 	*[Normal] : T_Common21_CY_no 	*[Albedo] : T_Common21_CY_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common24_CY1_dn.uasset, *[Mask] : T_Common24_CY1_me 	*[Normal] : T_Common24_CY1_no 	*[Albedo] : T_Common24_CY1_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common24_CY_dn.uasset, *[Mask] : T_Common24_CY_me 	*[Normal] : T_Common24_CY_no 	*[Albedo] : T_Common24_CY_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common26_CY_D.uasset, *[Mask] : T_Common26_CY_ME 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Common26_CY_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common26_CY_D_light.uasset, *[Mask] : T_Common26_CY_ME 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Common26_CY_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common_Ashes01_LHS_dn.uasset, *[Mask] : T_Common_Ashes01_LHS_me 	*[Normal] : T_Common_Ashes01_LHS_no 	*[Albedo] : T_Common_Ashes01_LHS_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common_Ashes01_LHS_dn02.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Common_Ashes01_LHS_no 	*[Albedo] : T_Common_Ashes01_LHS_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common_Ashes01_LHS_dn1.uasset, *[Mask] : T_Common_Ashes01_LHS_me 	*[Normal] : T_Common_Ashes01_LHS_no 	*[Albedo] : T_Common_Ashes01_LHS_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common_Ashes02_LHS_dn.uasset, *[Mask] : T_Common_Ashes02_LHS_me 	*[Normal] : T_Common_Ashes02_LHS_no 	*[Albedo] : T_Common_Ashes02_LHS_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common_Ashes02_LHS_dn02.uasset, *[Mask] : T_Common_Ashes02_LHS_me 	*[Normal] : T_Common_Ashes02_LHS_no 	*[Albedo] : T_Common_Ashes02_LHS_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common_Ashes02_LHS_dn1.uasset, *[Mask] : T_Common_Ashes02_LHS_me 	*[Normal] : T_Common_Ashes02_LHS_no 	*[Albedo] : T_Common_Ashes02_LHS_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Common_Bridge01_LHS_dn.uasset, *[Mask] : T_Common_Bridge01_LHS_me 	*[Normal] : T_Common_Bridge01_LHS_no 	*[Albedo] : T_Common_Bridge01_LHS_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Fotress_cannon_A_dn.uasset, *[Normal] : T_Fotress_cannon_A_no 	*[Albedo] : T_Fotress_cannon_A_dn 	*[Mask] : T_Fotress_cannon_A_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Fotress_decoob_A_dn.uasset, *[Normal] : T_Fotress_decoob_A_no 	*[Albedo] : T_Fotress_decoob_A_dn2 	*[Mask] : T_Fotress_decoob_A_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_GrassLand_GriffonNest_Nest02_SM_HMJ_dn.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_GrassLand_GriffonNest_Nest02_SM_HMJ_dn 	*[Mask] : T_GrassLand_GriffonNest_Nest02_SM_HMJ_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_GrassLand_GriffonNest_Nest02_SM_HMJ_dn1.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_GrassLand_GriffonNest_Nest02_SM_HMJ_dn 	*[Mask] : T_GrassLand_GriffonNest_Nest02_SM_HMJ_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_LV_BurningSands_Rock_Basilisk01_02_03_05_dn.uasset, *[Albedo] : T_LV_BurningSands_Rock_Basilisk_dn 	*[GI Texture] : T_LV_BurningSands_Rock_Basilisk01_02_03_05_li 	*[Normal] : T_LV_BurningSands_Rock_Basilisk_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_LV_BurningSands_Rock_Basilisk01_02_03_05_dn1.uasset, *[Albedo] : T_LV_M6_Rock_SeashoreStone04_SM_KIS_dn 	*[GI Texture] : T_DG_rock_A_GI 	*[Normal] : T_LV_M6_Rock_SeashoreStone04_SM_KIS_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_LV_BurningSands_Rock_Basilisk01_02_03_05_dn2.uasset, *[Albedo] : T_Neutral_Crater_A_Big_01_LHS_dn 	*[GI Texture] : T_DG_rock_A_GI 	*[Normal] : T_LV_M6_Rock_SeashoreStone04_SM_KIS_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_LV_BurningSands_Rock_Basilisk01_02_03_05_dn3.uasset, *[Albedo] : T_Neutral_Crater_A_Big_01_LHS_dn 	*[GI Texture] : T_DG_rock_A_GI 	*[Normal] : T_LV_M6_Rock_SeashoreStone04_SM_KIS_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_LV_BurningSands_Rock_Basilisk04_SM_KIS_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_LV_BurningSands_Rock_Basilisk04_SM_KIS_no 	*[Albedo] : T_LV_BurningSands_Rock_Basilisk04_SM_KIS_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_LV_BurningSands_Rock_Basilisk06_07_09_10_dn.uasset, *[Albedo] : T_LV_BurningSands_Rock_Basilisk_dn 	*[GI Texture] : T_LV_BurningSands_Rock_Basilisk06_07_09_10_li 	*[Normal] : T_LV_BurningSands_Rock_Basilisk_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_LV_BurningSands_Rock_Basilisk06_07_09_10_dn1.uasset, *[weather Tex] : weather_m 	*[Albedo] : F04_LV_GrassLand_Tile_Cliff02_D_HMJ 	*[GI Texture] : T_LV_BurningSands_Rock_Basilisk06_07_09_10_li 	*[Normal] : T_Ork06_CY_1_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_LV_Hoersel_Tree_MutationMushroom01_SM_SMK_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_LV_Hoersel_Tree_MutationMushroom01_SM_SMK_no 	*[Albedo] : T_LV_Hoersel_Tree_MutationMushroom01_SM_SMK_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_LV_Hoersel_Tree_MutationMushroom01_SM_SMK_dn1.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_LV_Hoersel_Tree_MutationMushroom01_SM_SMK_no 	*[Albedo] : T_LV_Hoersel_Tree_MutationMushroom01_SM_SMK_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_LV_Hoersel_Tree_MutationMushroom01_SM_SMK_dn2.uasset, *[Normal] : T_LV_Hoersel_Tree_MutationMushroom01_SM_SMK_no 	*[Albedo] : T_LV_Hoersel_Tree_MutationMushroom01_SM_SMK_dn 	*[Mask] : T_LV_Hoersel_Tree_MutationMushroom01_SM_SMK_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_MERGED_Aset_Prop02_1_dn.uasset, *[Mask] : T_cm_WetMask_b0 	*[Normal] : T_MERGED_Aset_Prop02_1_no 	*[Albedo] : T_MERGED_Aset_Prop02_1_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_MERGED_Aset_Prop02_dn.uasset, *[Albedo] : T_MERGED_Aset_Prop02_dn 	*[GI Texture] : T_MERGED_Aset_Prop02_li 	*[Normal] : T_MERGED_Aset_Prop02_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_MERGED_Aset_Prop03_dn.uasset, *[Mask] : T_cm_WetMask_b0 	*[Normal] : T_MERGED_Aset_Prop03_no 	*[Albedo] : T_MERGED_Aset_Prop03_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_MERGED_Aset_Prop03_dn1.uasset, *[Mask] : T_cm_WetMask_b0 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_MERGED_Aset_Prop03_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_MERGED_Aset_Prop04.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_TurtleLake_Object_Workbench_N 	*[Albedo] : T_TurtleLake_Object_Workbench_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_MERGED_Aset_Prop05.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_TurtleLake_Object_Workbench_N 	*[Albedo] : T_TurtleLake_Object_Workbench_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_MERGED_Aset_Prop05_AO.uasset, *[Normal] : T_MERGED_Aset_Prop05_no 	*[Albedo] : T_MERGED_Aset_Prop05_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_MERGED_Aset_Prop05_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_MERGED_Aset_Prop05_no 	*[Albedo] : T_MERGED_Aset_Prop05_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_MERGED_Aset_Prop05_dn2.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_MERGED_Aset_Prop05_no 	*[Albedo] : T_MERGED_Aset_Prop05_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_MERGED_Aset_Prop06_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_MERGED_Aset_Prop06_no 	*[Albedo] : T_MERGED_Aset_Prop06_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_MERGED_Aset_Prop08_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_MERGED_Aset_Prop08_no 	*[Albedo] : T_MERGED_Aset_Prop08_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_MERGED_Aset_Prop08_dn1.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_MERGED_Aset_Prop08_no 	*[Albedo] : T_MERGED_Aset_Prop08_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_MERGED_Aset_Prop08_dn2.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_MERGED_Aset_Prop08_no 	*[Albedo] : T_MERGED_Aset_Prop08_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_MERGED_Aset_Prop08_dn3.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_MERGED_Aset_Prop08_no 	*[Albedo] : T_MERGED_Aset_Prop08_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_MERGED_Aset_Prop08_dn4.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_MERGED_Aset_Prop08_no 	*[Albedo] : T_MERGED_Aset_Prop08_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_MERGED_Aset_Prop09_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_MERGED_Aset_Prop09_no 	*[Albedo] : T_MERGED_Aset_Prop09_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_MERGED_Aset_Prop09_dn1.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_MERGED_Aset_Prop09_no 	*[Albedo] : T_MERGED_Aset_Prop09_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_MERGED_Aset_Prop09_dn2.uasset, *[Panning_mask] : FX_warning_Gr_02 	*[Normal] : T_MERGED_Aset_Prop09_no 	*[Albedo] : T_MERGED_Aset_Prop09_dn 	*[Mask] : T_MERGED_Aset_Prop09_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_MERGED_Aset_Prop09_dn3.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_MERGED_Aset_Prop09_no 	*[Albedo] : T_MERGED_Aset_Prop09_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_MERGED_Aset_Prop09_dn4.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_MERGED_Aset_Prop09_no 	*[Albedo] : T_MERGED_Aset_Prop09_dn 	
