Name, Textures 
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Archi/Materials/M_PrisonDoor01_LHS_dn1.uasset, *[Normal] : T_PrisonDoor01_LHS_no 	*[Albedo] : T_PrisonDoor01_LHS_dn 	*[Mask] : T_PrisonDoor01_LHS_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Archi/Materials/M_PrisonDoor01_LHS_dn2.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_PrisonDoor01_LHS_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Archi/Materials/M_RoundBar01_LHS_dn.uasset, *[Mask] : T_RoundBar01_LHS_me 	*[Normal] : T_RoundBar01_LHS_no 	*[Albedo] : T_RoundBar01_LHS_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Archi/Materials/M_Ruins01_LHS.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Ruins01_LHS_Normal 	*[Albedo] : T_Ruins01_LHS_Diffuse 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Archi/Materials/M_Ruins01_LHS1.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Ruins01_LHS_Normal 	*[Albedo] : T_Ruins01_LHS_Diffuse 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Archi/Materials/M_Ruins01_LHS2.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Ruins01_LHS_Normal 	*[Albedo] : T_Ruins01_LHS_Diffuse 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Archi/Materials/M_Ruin_Column_01_YN.uasset, *[Mask] : T_MiddleSquareMain02_LHS_me 	*[Normal] : T_Ruin_Column_01_YN_no 	*[Albedo] : T_Ruin_Column_01_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Archi/Materials/M_Ruin_Column_01_YN_GBSkill.uasset, *[Normal] : T_Ruin_Column_01_YN_no 	*[Albedo] : T_Ruin_Column_01_YN_dn 	*[Mask] : T_Ruin_Column_01_YN_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Archi/Materials/M_Ruin_Column_01_YN_GBSkill1.uasset, *[Mask] : T_Ruin_Column_01_YN_ME 	*[Normal] : T_Ruin_Column_01_YN_no 	*[Albedo] : T_Ruin_Column_01_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Archi/Materials/M_Ruin_Column_01_YN_GBSkill2.uasset, *[Mask] : T_Ruin_Column_01_YN_ME 	*[Normal] : T_Ruin_Column_01_YN_no 	*[Albedo] : T_Ruin_Column_01_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Archi/Materials/M_Ruin_Column_01_YN_GBSkill3.uasset, *[Mask] : T_Ruin_Column_01_YN_ME 	*[Normal] : T_Ruin_Column_01_YN_no 	*[Albedo] : T_Ruin_Column_01_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Archi/Materials/M_SiegeWeapon01_LHS.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_SiegeWeapon01_LHS_N 	*[Albedo] : T_SiegeWeapon01_LHS_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Archi/Materials/M_Spirit_Wall01_CY.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_cm_White_a_01_dn 	*[Mask] : mask_1_1_1 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Archi/Materials/M_Spirit_Wall01_CY1.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_cm_White_a_01_dn 	*[Mask] : mask_1_1_1 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Archi/Materials/M_Spirit_Wall01_CY2.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Default_Water_D 	*[Mask] : T_Default_Water_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Archi/Materials/M_Spirit_Wall01_YN.uasset, *[Mask] : T_Pf_Ruin03_LHS_D 	*[Normal] : T_Spirit_Wall01_YN_no 	*[Albedo] : T_Spirit_Wall01_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Archi/Materials/M_TurtleLake_Object_FishingNet.uasset, *[Normal] : LV_TurtleLake_Object_FishingNet_no 	*[Albedo] : LV_TurtleLake_Object_FishingNet_dn 	*[Mask] : LV_TurtleLake_Object_FishingNet_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Archi/Materials/M_TurtleLake_Rock_StoneStair.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_LV_TurtleLake_Rock_StoneStair_N_EYE 	*[Albedo] : T_TurtleLake_Rock_StoneStair_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Archi/Materials/M_TurtleLake_Rock_StoneStair1.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_LV_TurtleLake_Rock_StoneStair_N_EYE 	*[Albedo] : T_TurtleLake_Rock_StoneStair_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Archi/Materials/M_TurtleLake_Rock_StoneStair2.uasset, *[Normal] : T_LV_TurtleLake_Rock_StoneStair_N_EYE 	*[Albedo] : T_TurtleLake_Rock_StoneStair_D 	*[Mask] : mask_1_1_0 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Archi/Materials/M_TurtleLake_Rock_StoneStair3.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_LV_TurtleLake_Rock_StoneStair_N_EYE 	*[Albedo] : T_TurtleLake_Rock_StoneStair_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Archi/Materials/M_TurtleLake_Rock_StoneStair4.uasset, *[weather Tex] : weather_m 	*[Normal] : T_LV_TurtleLake_Rock_StoneStair_N_EYE 	*[Albedo] : T_TurtleLake_Rock_StoneStair_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Archi/Materials/M_TurtleLake_Rock_StoneStair5.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_LV_TurtleLake_Rock_StoneStair_N_EYE 	*[Albedo] : T_TurtleLake_Rock_StoneStair_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Archi/Materials/M_TurtleLake_Rock_StoneStair_Metal_Simple.uasset, *[Albedo] : T_TurtleLake_Rock_StoneStair_D_1 	*[Mask] : mask_1_1_0 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Archi/Materials/M_T_LV_Campagna_CityHouse_House04.uasset, *[Albedo] : T_LV_Campagna_CityHouse_House04_dn 	*[GI Texture] : T_LV_Campagna_CityHouse_House04_li 	*[Normal] : T_LV_Campagna_CityHouse_House04_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Archi/Materials/M_Vachel_Object_Windmill04_D_NWCVCT.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : LV_Vachel_Object_Windmill04_D_NWCVCT 	*[Mask] : mask_1_1_1 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Archi/Materials/M_Window_01_YN.uasset, *[Normal] : T_Window_01_YN_no 	*[Albedo] : T_Window_01_YN_dn 	*[Mask] : T_Window_01_YN_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Archi/Materials/M_woodpillar_A.uasset, *[Mask] : Aset_L_rbewF_4K_Roughness 	*[Normal] : T_woodpillar_A_no 	*[Albedo] : T_woodpillar_A_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Archi/Materials/M_woodstair_A.uasset, *[Mask] : Aset_L_rbewF_4K_Roughness 	*[Normal] : T_ground_decowood_D_no 	*[Albedo] : T_ground_decowood_D_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Archi/Materials/M_woodstair_C.uasset, *[Mask] : Aset_L_rbewF_4K_Roughness 	*[Normal] : T_woodstair_C_no 	*[Albedo] : T_woodstair_C_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Archi/Materials/M_Wood_Arch_01.uasset, *[Mask] : T_PrisonDoor01_LHS_me 	*[Normal] : T_Wood_Arch_01_no 	*[Albedo] : T_Wood_Arch_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Common/Material/LV_Common_Object_Mirador02_MI_NWCTOY.uasset, *[Mask] : mask_0_1_1 	*[Normal] : LV_Common_Object_Mirador02_N_NWCTOY 	*[Albedo] : LV_Common_Object_Mirador02_D_NWCTOY 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Common/Material/LV_Common_Object_Mirador02_MI_NWCTOY1.uasset, *[Mask] : DefaultDiffuse 	*[Normal] : LV_Common_Object_Mirador02_N_NWCTOY 	*[Albedo] : LV_Common_Object_Mirador02_D_NWCTOY 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Common/Material/M_ChiefHouseFloor01_LHS_dn.uasset, *[Mask] : T_ChiefHouseFloor01_LHS_me 	*[Normal] : T_ChiefHouseFloor01_LHS_no 	*[Albedo] : T_ChiefHouseFloor01_LHS_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Common/Material/M_ChiefHouseFloor01_LHS_dn1.uasset, *[weather Tex] : weather_m 	*[Albedo] : F04_Ground2 	*[GI Texture] : F04_Ground2 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Common/Material/M_ChiefHouseFloor01_LHS_dn2.uasset, *[weather Tex] : weather_m 	*[Albedo] : T_Neutral_Crater_A_Big_01_LHS_dn 	*[GI Texture] : F04_Ground2 	*[Normal] : T_Neutral_Crater_A_Big_01_LHS_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Common/Material/M_Circus_Tent_1_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Circus_Tent_1_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Common/Material/M_Circus_Tent_1_dn_Dark.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Circus_Tent_1_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Common/Material/M_Circus_Tent_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Circus_Tent_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Common/Material/M_cm_FlyingBoat_a.uasset, *[Mask] : T_cm_FlyingBoat_a_me 	*[Albedo] : T_cm_FlyingBoat_a_dn 	*[Normal] : T_DesertValley_Goblin_Roof01_SM_KHJ_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Common/Material/M_cm_RockFar_a.uasset, *[Mask] : T_cm_RockFar_a_me 	*[Albedo] : T_cm_RockFar_a_dn 	*[Normal] : T_DesertValley_Goblin_Roof01_SM_KHJ_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Common/Material/M_DeadForest_BasinAncient_Platform2_LHS.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_DeadForest_BasinAncient_Platform_LHS_N 	*[Albedo] : T_DeadForest_BasinAncient_Platform_LHS_D2 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Common/Material/M_DeadForest_BasinAncient_Platform3_LHS.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_DeadForest_BasinAncient_Platform_LHS_N 	*[Albedo] : T_DeadForest_BasinAncient_Platform_LHS_D3 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Common/Material/M_DeadForest_BasinAncient_Platform_LHS.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_DeadForest_BasinAncient_Platform_LHS_N 	*[Albedo] : T_DeadForest_BasinAncient_Platform_LHS_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Common/Material/M_DesertValley_Goblin_Roof01_SM_KHJ_dn.uasset, *[Albedo] : T_DesertValley_Goblin_Roof01_SM_KHJ_dn 	*[GI Texture] : T_DesertValley_Goblin_Roof01_SM_KHJ_li 	*[Normal] : T_DesertValley_Goblin_Roof01_SM_KHJ_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Common/Material/M_DLV_M6_Deco_HabitatEggs02_SM_HMJ_dn1.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_DLV_M6_Deco_HabitatEggs02_SM_HMJ_no 	*[Albedo] : T_DLV_M6_Deco_HabitatEggs02_SM_HMJ_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Common/Material/M_MemorialTablet04_LHS_dn.uasset, *[Mask] : T_MemorialTablet04_LHS_me 	*[Normal] : T_MemorialTablet04_LHS_no 	*[Albedo] : T_MemorialTablet04_LHS_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Common/Material/M_MemorialTablet04_LHS_dn02.uasset, *[Mask] : T_MemorialTablet04_LHS_me 	*[Normal] : T_MemorialTablet04_LHS_no 	*[Albedo] : T_MemorialTablet04_LHS_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Common/Material/M_NPC_FederalSoldier.uasset, *[Mask] : T_NPC_FederalSoldiers_mer 	*[Normal] : T_NPC_FederalSoldiers_no 	*[Albedo] : T_NPC_FederalSoldiers_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Common/Material/M_NPC_ImperialSoldiers_A00_LOD.uasset, *[Mask] : T_NPC_ImperialSoldiers_mer 	*[Normal] : T_NPC_ImperialSoldiers_no 	*[Albedo] : T_NPC_ImperialSoldiers_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Common/Material/M_Rock_Altal01_kky_dn1.uasset, *[Normal] : T_Rock_Altal01_LHS_no 	*[Albedo] : T_Rock_Altal01_LHS_dn 	*[Mask] : T_Rock_Altal01_LHS_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Common/Material/M_Rock_Altal01_LHS_dn.uasset, *[Normal] : T_Rock_Altal01_LHS_no 	*[Albedo] : T_Rock_Altal01_LHS_dn 	*[Mask] : T_Rock_Altal01_LHS_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Common/Material/M_Rock_Altal02_LHS_dn.uasset, *[Normal] : T_Rock_Altal01_LHS_no 	*[Albedo] : T_Rock_Altal01_LHS_dn 	*[Mask] : T_Rock_Altal01_LHS_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Common/Material/M_SealedLand_Rock_SpiderBasaltCop01_dn.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : LV_SealedLand_Rock_SpiderBasaltCop01_dn 	*[Mask] : LV_SealedLand_Rock_SpiderBasaltCop01_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Common/Material/M_SealedLand_Rock_SpiderBasaltCop01_dn2.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : LV_SealedLand_Rock_SpiderBasaltCop01_dn2 	*[Mask] : LV_SealedLand_Rock_SpiderBasaltCop01_me2 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Common/Material/M_Totem01_LHS_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Totem01_LHS_no 	*[Albedo] : T_Totem01_LHS_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Common/Material/M_Treasures_01.uasset, *[Normal] : T_Treasures_N 	*[Albedo] : T_Treasures_D 	*[Mask] : T_Treasures_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Common/Material/M_Treasures_02.uasset, *[Normal] : T_Treasures_N 	*[Albedo] : T_Treasures_D 	*[Mask] : T_Treasures_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Common/Material/M_Waterfall_01.uasset, *[Water Mask] : Sample_Waterfall_m 	*[FakeGround tex] : T_Cave_Mud_M 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Common/Material/M_WaterFall_02.uasset, *[Water Mask] : Sample_Waterfall_m 	*[FakeGround tex] : T_Cave_Mud_M 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Common/Material/M_World_FogPlane_01.uasset, *[Fog Mask] : T_fogTexture 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/ETC/Materials/M_Blood.uasset, *[Mask] : T_Blood_ME 	*[Albedo] : T_Blood_D 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/ETC/Materials/M_cactus_shadow_A.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Leaf_Shadow_D 	*[Mask] : T_cactus_shadow_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/ETC/Materials/M_Distant_View_D.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Distant_View_N 	*[Albedo] : T_Distant_View_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/ETC/Materials/M_D_03_Shadow04.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : Black_D 	*[Mask] : T_D3_shadow_Top_A 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/ETC/Materials/M_F08_BackGround01.uasset, *[Mask] : mask_1_1_1 	*[Albedo] : T_F08_BackGround01_D 	*[Normal] : T_Distant_View_N 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/ETC/Materials/M_F08_BackGround02.uasset, *[Mask] : mask_1_1_1 	*[Albedo] : T_F08_BackGround02_D 	*[Normal] : T_Distant_View_N 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/ETC/Materials/M_F_06_shadow.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : Black_D 	*[Mask] : F_06_tree_shadow_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/ETC/Materials/M_F_10_shadow2.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : Black_D 	*[Mask] : T_Baobab_tree_Shadow_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/ETC/Materials/M_F_10_Shadow_Toprock.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : Black_D 	*[Mask] : T_F_10_shadow_toprock_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/ETC/Materials/M_Leaf_Shadow.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Leaf_Shadow_D 	*[Mask] : T_Leaf_Shadow_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/ETC/Materials/M_Leaf_Shadow1.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Leaf_Shadow_D 	*[Mask] : T_F_06_Leaf_Shadow_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/ETC/Materials/M_Leaf_Shadow2-2.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Leaf_Shadow02_ME 	*[Mask] : mask_0_1_1 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/ETC/Materials/M_Leaf_Shadow2.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Leaf_Shadow_D 	*[Mask] : T_Leaf_Shadow02_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/ETC/Materials/M_Prop_shadow_01.uasset, *[Mask] : T_Prop_shadow_01_ME 	*[Albedo] : T_Common_Object_Foliage_dark_D 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/ETC/Materials/M_Rock_Shadow.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : Black_D 	*[Mask] : T_Rock_Shaodw 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/ETC/Materials/M_Rock_Shadow02.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : Black_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/ETC/Materials/M_Rock_Shadow03.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : Black_D 	*[Mask] : T_rock_shadow_2 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/ETC/Materials/M_Rock_Shadow1.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : Black_D 	*[Mask] : T_pve_DigD_shadow_01_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/ETC/Materials/M_Windmill_Shadow.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : Black_D 	*[Mask] : T_Windmill_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/LV_BranForest_Foliage_Drybush01_MI_LHJ.uasset, *[Albedo] : LV_Binterrante_Tree_Drybush01_D_NWCNI 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/LV_Campagna_Tree_CamBush01_MP_NWCNIK.uasset, *[Albedo] : LV_Campagna_Tree_CamBush01_D_NWCNIK 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/LV_Common_Tree_A_Root_MI_JSA.uasset, *[Mask] : mask_0_1_1 	*[Normal] : LV_Common_Tree_A_Root_N_JSA 	*[Albedo] : LV_Common_Tree_A_Root_D_JSA 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/LV_Cornus_Tree_DryBush01_MP_LBR.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/LV_Gnollando_Foliage_A_Weed03_MP_JYI.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : LV_Common_Foliage_A_Weed03_D_JSA 	*[Mask] : LV_Common_Foliage_A_Weed03_C_JSA 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/LV_WyvernsValley_Foliage_DesertWeed01_MP_IJH.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : LV_WyvernsValley_Foliage_DesertWeed_D_IJH 	*[Mask] : LV_Shakara_Foliage_DesertWeed_C_NWCEVA 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/LV_WyvernsValley_Foliage_DryBush_MP_IJH.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : LV_WyvernsValley_Foliage_DryBush_D_IJH 	*[Mask] : LV_BlackForest_Foliage_DryBush_C_NWCNIK 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_Arbajungle_Foliage_Lotusleaf01_D.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Arbajungle_Foliage_Lotusleaf01_D 	*[Mask] : T_Arbajungle_Foliage_Lotusleaf01_C_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_Arbajungle_Foliage_Lotusleaf01_D1.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Arbajungle_Foliage_Lotusleaf01_D 	*[Mask] : T_Arbajungle_Foliage_Lotusleaf01_C_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_Arbajungle_Foliage_Lotusleaf01_D2.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Arbajungle_Foliage_Lotusleaf01_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_Arbajungle_Foliage_Lotusleaf01_D3.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Arbajungle_Foliage_Lotusleaf01_D 	*[Mask] : T_Arbajungle_Foliage_Lotusleaf01_C_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_Arbajungle_Tree_SpTree04Bark_D.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Arbajungle_Tree_SpTree04Bark_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_Arbajungle_Tree_SpTree04Leaf_D.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Arbajungle_Tree_SpTree04Leaf_D 	*[Mask] : T_Arbajungle_Tree_SpTree04Leaf_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_Bugara_Forest_Sarracenia_D.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Bugara_Forest_Sarracenia_D 	*[Mask] : T_Bugara_Forest_Sarracenia_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_Bugara_Forest_Sarracenia_D1.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Bugara_Forest_Sarracenia_D 	*[Mask] : T_Bugara_Forest_Sarracenia_ME4 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_Bugara_Forest_Sarracenia_D2.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Bugara_Forest_Sarracenia_D 	*[Mask] : T_Bugara_Forest_Sarracenia_ME4 	
